filename,label,perceptr_var,chroma_stft_mean,perceptr_mean,mfcc4_mean,rms_var,mfcc9_mean,harmony_mean,mfcc6_mean,mfcc1_var,mfcc3_mean,mfcc12_mean,spectral_bandwidth_mean,mfcc11_mean,mfcc8_mean,mfcc7_mean,harmony_var,mfcc5_var,mfcc3_var,mfcc13_mean,rolloff_var
blues.00001.0.wav,0,0.0029129318427294,0.4024008810520172,-4.990868546883576e-05,45.69783020019531,0.0038755554705858,-1.4951348304748535,2.496467277524061e-05,24.939197540283203,15292.0400390625,17.07664680480957,9.954864501953123,1921.306191551141,0.5579402446746826,23.8073844909668,-1.2333601713180542,0.005690183956176,177.5983123779297,522.3668212890625,0.7953884601593018,3380315.132710214
blues.00001.1.wav,0,0.0025895223952829,0.345507264137268,-1.5518999134656042e-05,36.38154602050781,0.0014947119634598,-14.993206977844238,8.26028554001823e-06,20.63302993774414,5132.73193359375,8.825742721557617,12.804011344909668,2091.43292828087,-7.494359493255615,30.41994857788086,-14.329911231994627,0.0047744382172822,159.13873291015625,778.3348388671875,-2.04036808013916,2144222.3448763588
blues.00001.2.wav,0,0.0029347813688218,0.3381186425685882,-0.0002876023936551,45.24127960205078,0.0013856466393917,-4.386570930480957,0.0002152504021069,11.126819610595703,4885.876953125,-32.46928405761719,1.917724370956421,1508.00880632517,-5.121063709259033,20.828264236450195,-7.260542869567871,0.0051764398813247,158.45628356933594,891.6658325195312,-6.93624210357666,817418.0838992962
blues.00001.3.wav,0,0.0032604439184069,0.3307505249977112,-5.840653102495708e-05,32.42229461669922,0.0026413903106004,-11.111711502075195,0.0001563941186759,29.958297729492188,9476.916015625,0.3420464694499969,8.267863273620605,1906.4542471616749,-5.118911743164063,19.268648147583008,-10.398886680603027,0.0040994710288941,156.0619659423828,445.8534240722656,-6.688559055328369,4172253.124821962
blues.00001.4.wav,0,0.0027575606945902,0.3480269908905029,-0.0001708919298835,32.70881271362305,0.0022042943164706,-15.700474739074709,0.0001949275902006,26.741918563842773,6792.1982421875,2.347721576690674,16.69956398010254,2150.7383153731344,1.062490463256836,27.417192459106445,-18.54672622680664,0.004171185195446,152.34075927734375,176.1054229736328,-3.7567412853240967,2497105.398006305
blues.00001.5.wav,0,0.0033907908946275,0.3294350206851959,-0.0002104347513522,40.504520416259766,0.0019288375042378,-15.443907737731934,0.0001843342324718,28.33318901062012,5531.1728515625,20.93010139465332,6.059954643249512,2189.6389684531982,-15.467731475830078,26.814207077026367,-11.69336223602295,0.0041653695516288,338.92877197265625,115.61397552490234,-1.6433018445968628,2907020.920628804
blues.00001.6.wav,0,0.0035920676309615,0.3436661958694458,-0.0001923806703416,43.27946853637695,0.0021734668407589,-14.86262321472168,0.0001660025009186,25.57522964477539,6966.4228515625,14.562289237976074,4.723536014556885,2183.513314874532,-13.28708267211914,24.500778198242188,-12.693641662597656,0.0037672014441341,273.83917236328125,309.5463256835937,-1.76368510723114,3048530.9756696583
blues.00001.7.wav,0,0.0037010847590863,0.3277317583560943,-0.0002975251700263,32.8272705078125,0.0033055902458727,-16.80413818359375,0.0002200680610258,26.033601760864254,4736.64404296875,14.514216423034668,3.95932674407959,2326.8102638444843,-11.07048511505127,26.924095153808597,-14.015814781188965,0.0066450447775423,223.4985809326172,300.07110595703125,-4.365441799163818,3124113.019916609
blues.00001.8.wav,0,0.0024289111606776,0.3294280469417572,-5.8746325521497056e-05,42.00278472900391,0.0010719526326283,-18.3701114654541,0.0001595693611307,22.54095458984375,3048.577392578125,5.621678829193115,3.349158763885498,2168.031814104327,-12.445530891418455,33.06456756591797,-16.070383071899414,0.0073220306076109,192.5313415527344,197.6886749267578,-5.3273749351501465,2468428.144610704
blues.00001.9.wav,0,0.0028774440288543,0.2929868698120117,-0.0001756048877723,37.68063354492188,0.0030306265689432,-10.184649467468262,1.9674476789077744e-05,26.334383010864254,10085.3623046875,4.972542762756348,3.050164699554444,1929.3190865924616,-5.819674968719482,24.72407531738281,-5.369715690612793,0.0055687963031232,254.9484100341797,167.2158660888672,-5.85418701171875,2096863.4985817964
blues.00002.0.wav,0,0.0067148497328162,0.3666137754917145,-2.0814345589315053e-06,34.96403884887695,0.0024669556878507,-13.245162963867188,1.1503933592393878e-06,27.805011749267575,3255.780029296875,-25.80622100830078,1.9602147340774536,1794.8562360311869,-17.419645309448242,5.090714454650879,-16.660757064819336,0.0105061614885926,309.695556640625,351.0131530761719,-8.8684720993042,1078959.2801608983
blues.00002.1.wav,0,0.0070166778750717,0.3844611048698425,-0.0001283408346353,35.38069534301758,0.0013621614780277,-10.345073699951172,-1.225438518304145e-05,24.961715698242188,2786.482177734375,-22.985076904296875,7.537589073181152,1658.0574494761047,-11.902114868164062,15.729066848754885,-9.778364181518556,0.0125802047550678,145.22525024414062,356.33123779296875,-8.233939170837402,475920.75377653335
blues.00002.2.wav,0,0.0072467247955501,0.3790428042411804,-0.0001356882276013,35.830570220947266,0.0019240187248215,-13.439644813537598,6.770973868697183e-06,29.356813430786133,2493.0107421875,-30.516008377075195,5.126758098602295,1779.645050937835,-13.20620346069336,12.7498140335083,-16.26589584350586,0.0155792674049735,135.16156005859375,309.24871826171875,-9.0807466506958,923048.512786274
blues.00002.3.wav,0,0.0079028569161891,0.3970779478549957,3.03647575492505e-05,36.71537780761719,0.0018083052709698,-12.890933990478516,5.00154092151206e-05,27.03862571716309,3126.786376953125,-29.35560417175293,8.346250534057617,1690.1355272904257,-12.830665588378906,15.89809799194336,-12.609095573425291,0.014479593373835,136.86538696289062,365.7853393554688,-10.417842864990234,661406.5555466702
blues.00002.4.wav,0,0.0084782429039478,0.3606832921504974,3.075530912610702e-05,36.916934967041016,0.0015072511741891,-13.052604675292969,1.2221448741911445e-05,27.36281394958496,3195.144775390625,-32.49907302856445,3.7911434173583984,1726.643189302377,-16.87350845336914,12.05770206451416,-14.73155403137207,0.0163450390100479,128.53050231933594,295.6722412109375,-8.549181938171387,766274.6923104193
blues.00002.5.wav,0,0.0065883896313607,0.3640353083610534,-6.605376256629825e-05,41.25550842285156,0.0019232174381613,-15.002842903137209,-3.282327816123143e-05,26.629793167114254,4859.92138671875,-31.94019317626953,2.447080612182617,1730.7467227078714,-18.07271957397461,7.2664475440979,-17.991947174072266,0.0117218252271413,207.73390197753903,414.6856384277344,-8.333150863647461,1314053.5388094785
blues.00002.6.wav,0,0.0055845766328275,0.2995894849300384,0.0001102268288377,28.03311538696289,0.0019167644204571,-11.990466117858888,2.845331073331181e-05,23.500225067138672,3282.05322265625,-41.4438362121582,4.117262363433838,1517.3119719337642,-13.440752029418944,9.72848892211914,-12.348630905151367,0.0183281805366277,90.55374145507812,641.4554443359375,-6.104027271270752,502140.7288299157
blues.00002.7.wav,0,0.0075538698583841,0.3615077435970306,-0.0001896230824058,27.72355079650879,0.0031156316399574,-14.192964553833008,-5.5333755881292745e-05,27.42191696166992,2513.6962890625,-31.508281707763672,12.28721046447754,1788.9192191081609,-13.299971580505373,16.57952308654785,-17.385711669921875,0.0210455618798732,77.73957061767578,335.7069091796875,-13.345523834228516,472683.15059419215
blues.00002.8.wav,0,0.0083579234778881,0.3343314826488495,-9.530990610073786e-06,29.746395111083984,0.0039422404952347,-15.90507984161377,-1.6796731870272197e-05,29.738370895385746,2919.1455078125,-31.36839866638184,12.279946327209473,1880.3136834669172,-14.228020668029783,15.211739540100098,-20.083744049072266,0.0241912342607975,89.96819305419922,428.7286682128906,-15.198137283325195,526068.6694295097
blues.00002.9.wav,0,0.008447109721601,0.3918114304542541,6.812942046963144e-06,26.985929489135746,0.0055159670300781,-11.188668251037598,-1.083811730495654e-05,29.6090087890625,2758.92578125,-29.074377059936523,12.61373233795166,1893.572150696981,-13.17378044128418,20.902088165283203,-13.392749786376951,0.0195526145398616,103.05127716064452,464.3953247070313,-12.497581481933594,519055.0468817618
blues.00003.0.wav,0,0.0018712863093242,0.3691373765468597,3.36035736836493e-05,25.90138435363769,0.008827288635075,1.636455535888672,-2.102149483107496e-05,9.420235633850098,5371.66943359375,5.623387813568115,4.711191177368164,1375.2359186204733,2.7286033630371094,8.877870559692383,1.0152093172073364,0.0226947981864213,152.4914093017578,288.6551208496094,-1.7775315046310425,582254.7947209262
blues.00003.1.wav,0,0.0023521864786744,0.3915866911411285,-3.47316381521523e-05,31.05580711364746,0.0070340880192816,1.972531080245972,3.713222724854859e-07,9.410855293273926,6745.34228515625,-2.419954776763916,2.6663734912872314,1392.2900836730269,2.4978041648864746,11.880569458007812,0.7728352546691895,0.0234329104423522,273.0104064941406,332.3219299316406,-3.2925596237182617,874333.5293587849
blues.00003.2.wav,0,0.0023460388183593,0.4219943284988403,-2.9069958600302925e-06,24.852191925048828,0.0071336710825562,2.5142576694488525,-1.3956347402199754e-06,7.49818754196167,5519.98388671875,0.6362586617469788,5.623134136199951,1365.2606911410423,2.7409229278564453,13.267027854919434,-0.5953383445739746,0.0199267826974391,229.52569580078125,290.2022399902344,-1.1419599056243896,563952.410172464
blues.00003.3.wav,0,0.0030455477535724,0.4439498484134674,4.220760274620261e-06,28.599966049194336,0.0049239452928304,2.247082233428955,3.6864992580376565e-05,16.028757095336914,5835.67822265625,8.39932918548584,6.85258150100708,1666.2632003396109,-1.431926965713501,10.734357833862305,-10.953239440917969,0.0145850516855716,147.68775939941406,174.50311279296875,-5.267310619354248,2062409.9180623973
blues.00003.4.wav,0,0.002563081914559,0.4007308483123779,0.0001383235212415,21.716630935668945,0.0065671396441757,-1.4697694778442385,4.628593160305172e-05,16.62343406677246,5914.037109375,2.3720531463623047,7.493941783905029,1739.1740772188332,-5.855345249176025,8.096099853515625,-11.205074310302734,0.0153012787923216,204.84251403808597,280.65869140625,-3.789135694503784,2187416.305765633
blues.00003.5.wav,0,0.0033305918332189,0.3967028856277466,-0.0001429981930414,30.508054733276367,0.0057932552881538,-7.097769260406494,-4.7922781959641725e-05,22.9345817565918,4163.5966796875,10.987048149108888,7.4416184425354,1801.8359302545643,-7.468461990356445,5.821253776550293,-12.255658149719238,0.0211114306002855,289.1793212890625,209.44659423828125,-5.038101196289063,2586662.955606336
blues.00003.6.wav,0,0.0026379979681223,0.4326378107070923,-0.000170109924511,29.27928924560547,0.0049369051121175,-1.1979330778121948,-4.067333793500438e-05,14.582849502563477,5489.2275390625,0.4154545664787292,7.647634506225586,1575.8264793100204,-4.540984153747559,13.478622436523438,-3.331410646438598,0.019962653517723,309.1201171875,250.36962890625,-2.869188070297241,629327.305615442
blues.00003.7.wav,0,0.0024148595985025,0.4100695848464966,-0.0001874240988399,27.911752700805664,0.0059961229562759,-3.60294508934021,-6.476205453509465e-05,15.370380401611328,4693.3505859375,5.4113545417785645,5.039980888366699,1657.1336781298755,-4.030548572540283,13.520829200744627,-4.259034156799316,0.0203763730823993,321.85308837890625,239.9239196777344,-1.2108347415924072,770259.065349603
blues.00003.8.wav,0,0.0028980844654142,0.4266719222068786,-6.303610280156136e-05,27.79765892028809,0.0062610479071736,-2.469429016113281,0.0001207254026667,19.74295234680176,4986.2138671875,4.1993184089660645,7.288822174072266,1718.236593748799,-6.761839389801025,7.235653877258301,-5.43048095703125,0.0153888640925288,289.3927917480469,198.67654418945312,-0.7244411110877991,1983388.721240484
blues.00003.9.wav,0,0.0037741016130894,0.3872967064380646,5.6118507927749306e-05,31.57171630859375,0.0053818388842046,-4.854382038116455,-3.397551154193934e-06,19.47612762451172,4809.70751953125,9.038322448730469,10.191514015197754,1665.4876632103503,-14.19230842590332,6.800877571105957,-7.664382934570312,0.0183112658560276,316.64801025390625,137.0772247314453,-2.1696949005126958,1090108.2594542815
blues.00004.0.wav,0,0.0013948292471468,0.3078879714012146,-2.277549538121093e-05,27.87055969238281,0.0006566963857039,-14.507847785949709,-1.508347031631274e-05,14.606932640075684,3141.22802734375,-42.0088119506836,2.85251784324646,1577.3025303961604,-19.329967498779297,0.038057766854763,-28.509979248046875,0.0038243201561272,84.22010040283203,222.0705108642578,-10.409430503845217,783241.3251328045
blues.00004.1.wav,0,0.0044422014616429,0.2970162332057953,3.4161908843088895e-05,28.00858688354492,0.0047643580473959,-18.54718017578125,-5.778788545285352e-05,18.486557006835938,6281.3095703125,-29.329923629760746,-5.91093635559082,1967.7106901535428,-17.487916946411133,7.573774814605713,-23.79155921936035,0.0096615580841898,377.0001220703125,352.4555358886719,-3.470872640609741,2557889.715204189
blues.00004.2.wav,0,0.0024638853501528,0.3443212211132049,2.602860149636399e-06,26.154130935668945,0.0036595042329281,-19.09687042236328,-1.3696378118766006e-05,15.9983549118042,6420.0625,-31.846168518066406,-1.693447828292847,1965.9010806017975,-18.473745346069336,11.540289878845217,-25.1447868347168,0.0080152191221714,398.32330322265625,320.49951171875,-6.193717002868652,1905565.4208597
blues.00004.3.wav,0,0.003367620287463,0.2739508748054504,-5.254783172858879e-05,27.63811492919922,0.0015994748100638,-13.431466102600098,-3.2057985663414e-05,14.629779815673828,3625.770751953125,-46.532012939453125,-2.918541193008423,1767.366439903366,-16.17170524597168,5.287275314331055,-25.498395919799805,0.0058462019078433,258.8779296875,212.2786865234375,-10.7509183883667,1307841.8337198757
blues.00004.4.wav,0,0.0037644654512405,0.27591672539711,-1.323771539318841e-05,26.51888465881348,0.0022853389382362,-11.705775260925291,-8.119336598610971e-06,15.496750831604004,4830.88330078125,-51.90216064453125,5.663768768310547,1627.7612082836577,-14.573419570922852,-0.6897409558296204,-28.09823608398437,0.0057583125308156,186.0592498779297,280.6495666503906,-7.80673360824585,772081.3437557784
blues.00004.5.wav,0,0.0028525907546281,0.3475976288318634,-3.6545912735164165e-05,31.45703887939453,0.001395447878167,-17.344715118408203,-1.6907973986235447e-05,19.065933227539062,5201.125,-39.09427261352539,1.0729371309280396,1919.0026060253967,-16.234966278076172,9.434715270996094,-26.95679473876953,0.0019763715099543,310.51519775390625,354.27655029296875,-13.299355506896973,1059663.1413242875
blues.00004.6.wav,0,0.0027086664922535,0.2810154855251312,-2.8193777325213887e-05,20.88870620727539,0.00195377250202,-11.930273056030272,-9.225107532984111e-06,9.181096076965332,6092.4814453125,-31.803884506225582,1.3532652854919434,1548.954870094301,-16.464080810546875,-0.1625797003507614,-27.71982192993164,0.0025942823849618,98.85177612304688,274.5979919433594,-11.683823585510254,613584.1813166818
blues.00004.7.wav,0,0.0045558069832623,0.3267768323421478,8.308504220622126e-06,25.57724952697754,0.0023505021817982,-15.658082962036133,-2.3605865862919018e-05,17.095460891723633,5468.072265625,-42.35713195800781,3.891752004623413,1791.7821905292028,-14.320674896240234,6.18781328201294,-30.129682540893555,0.0034629472065716,528.0106201171875,230.0312347412109,-9.13877296447754,1107552.9821968642
blues.00004.8.wav,0,0.0031918145250529,0.3055527806282043,-3.663983443402685e-05,21.925886154174805,0.0018357132794335,-16.11792755126953,2.5546758479322307e-05,9.75644302368164,4884.67626953125,-43.98143005371094,-2.283023834228516,1556.8906128123072,-15.945591926574709,0.3801625967025757,-26.887582778930664,0.0041322968900203,218.84600830078125,298.6607666015625,-9.534308433532717,828341.3970132198
blues.00004.9.wav,0,0.0022287415340542,0.3222529590129852,-5.3181756811682135e-05,29.65143775939941,0.0007325582555495,-15.328404426574709,-6.88920636093826e-06,16.37255859375,3404.47607421875,-41.95104598999024,-0.1464249193668365,1756.3189988773468,-12.66082000732422,3.988222122192383,-30.6655330657959,0.0030549704097211,264.5312194824219,230.90625,-13.098184585571287,947634.6784186783
blues.00005.0.wav,0,0.001107042771764,0.3029578328132629,-2.1086712877149694e-05,33.94541549682617,0.0013490018900483,-4.699261665344238,-2.0732026314362884e-05,10.6126708984375,9134.0908203125,-7.8688812255859375,-4.985649108886719,1481.4815455403684,-13.9254732131958,2.868816614151001,-23.52008056640625,0.0042630829848349,282.3349304199219,957.30029296875,-10.377367973327637,1329261.38155873
blues.00005.1.wav,0,0.0009784669382497,0.3255057632923126,-8.895386599760968e-06,25.82326889038086,0.0009525063214823,-12.565166473388672,2.474631037330255e-05,11.369229316711426,6892.91357421875,-26.684968948364254,1.2709007263183594,1424.9200437153709,-11.953421592712402,4.3961920738220215,-22.63557243347168,0.0050762151367962,149.7519989013672,603.21875,-14.639867782592772,812296.6002451951
blues.00005.2.wav,0,0.0058209332637488,0.2998642921447754,-2.611854506540112e-05,43.34026718139648,0.0071080410853028,-22.714054107666016,-2.2847827949590283e-06,32.54098129272461,6508.1240234375,-25.809345245361328,3.9175751209259033,2190.240134696321,-16.856943130493164,12.44819450378418,-32.21921157836914,0.0189206916838884,412.1370849609375,473.2710876464844,-3.1024770736694336,1916024.8630804776
blues.00005.3.wav,0,0.0028949317056685,0.299961119890213,-1.7108292013290338e-05,37.67634963989258,0.0033374107442796,-16.67288589477539,2.463935015839525e-05,17.92658042907715,4103.373046875,-27.423789978027344,-0.4387689530849457,1771.906236978915,-17.97454261779785,11.385159492492676,-28.05004119873047,0.0122901946306228,341.8450927734375,409.8639221191406,-11.466894149780272,3586244.5412550103
blues.00005.4.wav,0,0.0017726147780194,0.323245108127594,-5.083323048893362e-05,67.04197692871094,0.0044650887139141,-6.860336780548096,-2.470066101523116e-05,28.554256439208984,6914.0283203125,-9.10665512084961,-1.5537710189819336,2092.543626658221,-15.182547569274902,16.309114456176758,-22.908594131469727,0.0058068688958883,418.78369140625,727.9908447265625,-9.380592346191406,2568496.8487373125
blues.00005.5.wav,0,0.0007875003502704,0.2865625619888305,-3.10909999825526e-05,26.41067314147949,0.0010953719029203,-9.773626327514648,3.513282717904076e-05,12.54123592376709,4480.94873046875,-21.82817268371582,-2.064873218536377,1376.8677205271024,-13.160520553588867,1.3314123153686523,-22.64944648742676,0.006545313168317,119.10225677490234,334.6794738769531,-14.015352249145508,758784.4614198222
blues.00005.6.wav,0,0.0013324356405064,0.2904354035854339,0.0001035359236993,33.24209213256836,0.0012537621660158,-13.564413070678713,1.1550504495971836e-05,13.500581741333008,6614.25146484375,-32.266448974609375,-0.2483311593532562,1597.757044278257,-13.236260414123535,7.971518039703369,-23.46348762512207,0.0071270242333412,173.3671417236328,377.5845336914063,-18.41766929626465,635282.1559505702
blues.00005.7.wav,0,0.0114059066399931,0.3187735676765442,-0.0001056053733918,36.9504508972168,0.0101600205525755,-23.314111709594727,2.1961530364933424e-05,26.352128982543945,5187.17041015625,-16.614728927612305,3.5693392753601074,2190.9966541942968,-18.937793731689453,8.394410133361816,-32.59391403198242,0.0125526199117302,245.41917419433597,510.9003601074219,-4.070012092590332,2209766.778038416
blues.00005.8.wav,0,0.0010121592786163,0.2790665924549103,8.252839506894816e-06,34.441383361816406,0.0004716837138403,-5.5469584465026855,-1.7380585632054135e-05,13.702285766601562,4841.04052734375,-37.41902923583984,3.421062469482422,1668.324867715101,-14.688491821289062,10.848809242248535,-24.21375274658203,0.0055046924389898,111.15589904785156,516.7613525390625,-17.58203887939453,1472787.0745680388
blues.00005.9.wav,0,0.0012423057341948,0.315652072429657,-2.9647493647644296e-05,32.956504821777344,0.0005627835053019,-14.18654441833496,1.6530874518139171e-06,10.19373893737793,4144.00341796875,-37.28174209594727,2.1549618244171143,1491.134153175512,-16.55373764038086,5.010070323944092,-28.698617935180664,0.0073624900542199,133.21249389648438,290.1595458984375,-14.357104301452637,1088992.1104151823
blues.00006.0.wav,0,0.0088281892240047,0.2636453807353973,-6.558398308698088e-05,42.73332977294922,0.0101811541244387,-11.914295196533203,-2.7949177820119075e-05,6.25425386428833,6078.33740234375,-47.41375350952149,1.4898592233657837,1576.8548041076072,-13.341924667358398,-2.4645333290100098,-24.81441116333008,0.0263638831675052,1528.8114013671875,675.2294311523438,-7.704390525817871,2050361.1274594036
blues.00006.1.wav,0,0.0006649864953942,0.2702532708644867,-2.4554392439313236e-05,35.861114501953125,0.0014224272454157,-4.592040538787842,8.18536318547558e-06,-0.7366450428962708,4398.23828125,-30.99213409423828,-2.411226987838745,1310.0173524761706,-6.609253406524658,0.854602038860321,-15.770864486694336,0.0034224030096083,1260.681884765625,398.6720581054688,-6.395261764526367,1058688.6406825138
blues.00006.2.wav,0,0.0008906250586733,0.2712121903896332,-2.490961560397409e-05,26.010269165039062,0.0025820925366133,-4.366602897644043,3.074651431234088e-06,-6.450937747955322,8283.517578125,-28.3083610534668,-6.79975175857544,1085.8721885472587,-8.276147842407227,0.1978308409452438,-15.748003959655762,0.0093836057931184,237.2481231689453,1240.716552734375,-6.429430961608887,348117.237208475
blues.00006.3.wav,0,0.0014747485984116,0.3151691555976867,-5.82343309361022e-05,30.151247024536133,0.0009035398834384,-5.771163463592529,1.470225106459111e-05,-11.215795516967772,5297.90771484375,-49.79731750488281,-5.039478778839111,1031.3054752928429,-6.813915729522705,0.2757582366466522,-20.08254623413086,0.0097167007625103,148.30374145507812,767.225830078125,-2.7418107986450195,348950.3158050176
blues.00006.4.wav,0,0.0160351488739252,0.312468022108078,-2.8039208700647578e-05,28.209701538085938,0.0152052296325564,-9.33992862701416,-2.6368228645878844e-05,8.759510040283203,14552.228515625,-17.415292739868164,0.6166824698448181,1781.726199661409,-10.115106582641602,9.276670455932615,-13.746052742004396,0.0124415410682559,1402.25048828125,1197.770751953125,-2.348153829574585,2046640.4957657028
blues.00006.5.wav,0,0.0031287148594856,0.2702845335006714,-2.767867590591777e-05,41.50250625610352,0.0041235568933188,-6.431189060211182,8.633058996565524e-07,-7.116795539855957,6265.869140625,-64.75003051757812,-4.860546112060547,1144.77024587355,-9.046676635742188,-2.920297622680664,-25.392412185668945,0.0164320673793554,269.7818603515625,802.7152709960938,-7.489320755004883,356299.7968475141
blues.00006.6.wav,0,0.0071865748614072,0.273264616727829,-3.409660348552279e-05,58.91019821166992,0.0093106226995587,-11.00653076171875,1.2470581168599892e-05,12.74497413635254,11847.2978515625,-34.560768127441406,-1.7220021486282349,1779.5902194562914,-13.720881462097168,5.764795780181885,-29.428606033325195,0.0181881673634052,859.691162109375,962.2515869140624,-7.57665491104126,2596534.163605708
blues.00006.7.wav,0,0.0047544054687023,0.3384060263633728,-5.23835260537453e-05,41.50130081176758,0.0063813435845077,-6.146032810211182,-2.488547579559963e-06,-4.556972980499268,10454.3291015625,-65.656494140625,-4.989020347595215,1158.5182329999714,-6.98011589050293,-1.3560115098953247,-25.9329776763916,0.021295266225934,276.4530639648437,1148.20263671875,-8.754011154174805,337524.0346179207
blues.00006.8.wav,0,0.0114846155047416,0.299761950969696,9.28099761949852e-05,38.61686325073242,0.0126517144963145,-16.567655563354492,-4.359122249297798e-05,1.3450779914855957,8047.74609375,-57.81665802001953,-3.526296615600586,1559.2635884571323,-8.490779876708984,6.078042507171631,-22.7927303314209,0.0335977971553802,1558.9627685546875,926.7615966796876,-3.6175599098205566,1284276.797260794
blues.00006.9.wav,0,0.0054330001585185,0.3129587471485138,-1.66481713677058e-05,49.65748977661133,0.0074193496257066,-3.750447988510132,4.015173544758e-06,14.449286460876465,9394.392578125,-63.8864631652832,1.853758692741394,1485.9746322261062,-4.749205589294434,4.2933735847473145,-29.248973846435547,0.018415942788124,373.2276916503906,1039.8802490234375,-15.656312942504885,736932.1077980587
blues.00007.0.wav,0,0.0020496544893831,0.3876794278621673,-2.219334965047892e-05,36.97405242919922,0.0015576829900965,-13.939319610595703,1.42000289997668e-05,23.99347877502441,6284.935546875,-27.456478118896484,-3.838128089904785,1753.579362410063,-4.533346652984619,19.82889938354492,-25.911834716796875,0.003650365397334,392.30572509765625,444.8104553222656,-5.199638366699219,574118.911627517
